Rajath Finance Ltd.,Finance - Leasing & Hire Purchase,20.76,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,20.76,20.76,7.0,20.76
Rajdhani Leasing & Industries Ltd.,Miscellaneous,24.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,24.45,24.45,24.45,42.75
Rajasthan Polyvin Tubes Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rajasthan Gases Ltd.,Miscellaneous,15.14,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of assets to generate profits - ROA declining in the last 2 years,Highest Recovery from 52 Week Low ,15.14,15.14,4.37,15.14
Raasi Leasing Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rajasthan Cylinders and Containers Ltd.,Packaging - Packaging Materials,37.84,Company with Low Debt,Degrowth in Revenue and Profit,Turnaround companies- loss to profit QoQ ,37.5,44.96,29.39,51.4
Rajesh Solvex Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rajasthan Petro Synthetics Ltd.,Textiles & Apparel,1.58,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Highest Recovery from 52 Week Low ,1.58,1.58,0.72,4.77
Rajasthan Breweries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rajasthan Balls & Bearings Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rajasthan Tools Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raj Television Network Ltd.,TV Broadcasting & Software Production,69.21,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",RSI indicating price strength ,68.85,71.0,37.0,74.45
Rajashree Polyfil Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raj Packaging Industries Ltd.,Packaging - Polyfilms,31.0,Company with Low Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,29.9,31.0,28.65,59.95
Rajapalayam Mills Ltd.,Textiles & Apparel,876.0,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,No Opportunity for this stock,871.0,900.0,551.0,938.0
Raj Prakash Chemicals Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raj Tube Manufacturing Company Ltd.,Iron & Steel,36.0,Company with high TTM EPS Growth,Decline in Net Profit with falling Profit Margin (QoQ),"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",35.85,37.54,12.01,48.6
Rajadhiraj Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rajapalayam Mills - RE Ltd.,Textile - Spinning,70.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,60.25,107.05,10.0,180.0
Raja Bahadur International Ltd.,Construction - Real Estate,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,3999.95,3999.95,3100.0,4399.0
RAJAPALAYAM MILLS RE Ltd.,Textile - Spinning,61.55,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,45.9,70.0,10.0,128.0
Rainbow Papers Ltd.,Paper & Forest Products,0.47,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.47,0.47,0.47,1.58
Rajasthan Polyesters Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Primo Chemicals Ltd.,Commodity Chemicals,49.1,Strong Annual EPS Growth,Degrowth in Revenue and Profit,No Opportunity for this stock,49.02,50.01,48.05,84.1
Raj Rayon Industries Ltd.,Textiles & Apparel,16.59,Growth in Net Profit with increasing Profit Margin (QoQ),Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,16.5,16.5,15.0,89.75
Rajasthan Ambuja Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raideep Industries Ltd.,Miscellaneous,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.0,0.0,10.0,10.0
Rain Calcining Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rainbow Foundations Ltd.,Construction - Residential & Commercial Complexes,15.2,Increasing Revenue every Quarter for the past 4 Quarters,Red Flag: High Interest Payments Compared to Earnings,RSI indicating price strength ,14.65,15.2,7.6,17.05
Raj Oil Mills Ltd.,Vegetable Oils & Products,48.94,Increasing profits every quarter for the past 2 quarters,Inefficient use of assets to generate profits - ROA declining in the last 2 years,No Opportunity for this stock,47.8,49.5,34.05,64.1
RAINBOW FOUNDATIONS RE Ltd.,Other Construction Materials,0.8,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.45,0.95,0.4,10.0
Rainbow Childrens Medicare Ltd.,Hospital & Healthcare Services,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Negative to Positive growth in Sales and Profit with Strong Price momentum ,1257.05,1286.25,695.7,1329.85
Rainbow Denim Ltd.,Textiles & Apparel,3.44,Efficient in managing Assets to generate Profits - ROA improving since last 2 year,Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,3.16,3.44,1.06,10.25
Rahi Chemicals Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rain Industries Ltd.,Carbon Black,161.7,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout Third Resistance ( LTP > R3) ,150.1,162.15,140.25,184.4
Railtel Corporation of India Ltd.,Telecommunications Services,449.65,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,389.1,453.9,96.25,453.9
Rahul Merchandising Ltd.,Textiles - Readymade Apparels,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.0,0.0,6.73,13.89
Rahil Investment and Finance Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rai Investments Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raasi Cement Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raghunath International Ltd.,Cigarettes/Tobacco,15.2,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,14.05,15.21,9.21,15.73
Raghuvir Synthetics Ltd.,Textiles & Apparel,118.35,Growth in Net Profit with increasing Profit Margin (QoQ),Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Turnaround companies- loss to profit QoQ ,113.05,123.7,91.0,199.1
Raghuvanshi Mills Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raghuvansh Agrofarms Ltd.,Agriculture,451.5,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Highest Recovery from 52 Week Low ,451.5,451.5,93.35,609.0
Radico Khaitan Ltd.,Breweries & Distilleries,NaN,Company with Low Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Brokers upgraded recommendation or target price in the past three months ,1606.5,1629.75,1025.5,1885.1
Raghav Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raghunath Cotton & Oil Products Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Radix Industries (India) Ltd.,Household & Personal Products,126.0,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Second Resistance  ( LTP > R2) ,126.0,126.0,57.5,137.3
Raghu Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raghav Productivity Enhancers Ltd.,Iron & Steel,721.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,No weakness for this stock,Negative to Positive growth in Sales and Profit with Strong Price momentum ,720.0,743.95,395.0,811.0
Radiant Rotogravure Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Radico Khaitan Finance Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Radico Khaitaan Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Radiant Cash Management Services Ltd.,Finance - Investment,90.74,Strong Annual EPS Growth,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,89.5,90.5,87.1,114.3
Radha Madhav Corporation Ltd.,Packaging - Packaging Materials,1.95,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,RSI indicating price strength ,1.92,2.04,1.2,4.62
Radford Global Ltd.,Hotels,5.56,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,5.56,5.56,2.84,8.67
Radhagobind Commercial Ltd.,Trading,2.41,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout First Resistance ( LTP > R1) ,2.37,2.41,1.4,3.11
Radhakisan Cement Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Rail Vikas Nigam Ltd.,Construction - Infrastructure,320.75,"Strong Momentum: Price above short, medium and long term moving averages",Declining Revenue every quarter for the past 2 quarters,Positive Breakout First Resistance ( LTP > R1) ,300.0,320.35,56.05,320.35
Radhika Polyester Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Radhika Synthetics Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Radhika Jeweltech Ltd.,Diamond  &  Jewellery,48.14,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),RSI indicating price strength ,45.95,49.75,27.82,58.09
Radaan Mediaworks India Ltd.,"Film Production, Distribution & Entertainment",1.63,Effectively using its capital to generate profit - RoCE improving in last 2 years,Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,1.7,1.8,1.4,2.5
Raghava Estates and Properties Ltd.,Construction & Contracting - Housing,18.85,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,18.85,18.85,18.85,22.95
Radhe Developers (India) Ltd.,Construction - Residential & Commercial Complexes,4.33,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),Stock with Low PE (PE < = 10) ,4.23,4.45,2.77,9.5
Raasi Ceramics Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Raashi Fertilizers Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
R.G. Ispat Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
R.J. Shah Ltd.,Engineering,310.2,Effectively using its capital to generate profit - RoCE improving in last 2 years,MACD Crossover Below Signal Line,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",310.2,310.2,310.2,813.0
Raasi Refractories Ltd.,Refractories,25.13,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",25.13,25.13,2.87,25.13
Race Eco Chain Ltd.,Trading,365.0,Book Value per share Improving for last 2 years,Inefficient use of assets to generate profits - ROA declining in the last 2 years,Positive Breakout First Resistance ( LTP > R1) ,351.55,372.0,10.0,408.65
Rachana Infrastructure Ltd.,Infrastructure,NaN,Company with Low Debt,Low Piotroski Score : Companies with weak financials,No Opportunity for this stock,84.35,86.9,82.1,945.2
Raaj Medisafe India Ltd.,Medical Equipment/Supplies/Accessories,57.11,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,Highest Recovery from 52 Week Low ,57.04,57.11,9.0,72.5
R M Drip & Sprinklers Systems Ltd.,Miscellaneous,NaN,Strong Annual EPS Growth,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Highest Recovery from 52 Week Low ,0.0,0.0,16.95,118.4
RACL Geartech Ltd.,Auto Ancillaries - Gears,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),MACD Crossover Below Signal Line,Negative to Positive growth in Sales and Profit with Strong Price momentum ,1162.5,1185.0,675.0,1525.0
R&B Denims Ltd.,Textiles & Apparel,41.48,Strong cash generating ability from core business - Improving Cash Flow from operation for last 2 years,Degrowth in Revenue and Profit,Highest Recovery from 52 Week Low ,40.51,41.98,13.95,45.65
R R Kabel Ltd.,Cables,NaN,Strong cash generating ability from core business - Improving Cash Flow from operation for last 2 years,Decline in Net Profit with falling Profit Margin (QoQ),Street Favorite: High Analyst Rating with at least 20% upside ,1450.0,1480.95,1035.0,1820.0
Reliance ETF Gold,Gold ETF,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,2690.0,2737.4,2215.99,2771.99
Prudential Sugar Corporation Ltd.,Sugar,NaN,Strong Annual EPS Growth,Decline in Net Profit (QoQ),Positive Breakout Second Resistance  ( LTP > R2) ,35.9,36.45,0.75,36.45
R L Agrotech Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Reliance ETF Banking,Finance - Investments,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,2100.0,2100.0,1460.75,2205.75
Radan Multimedia Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
